Line list produced by pgo v8.0.305 32 bit (Delphi 18.5/18)	8000305
Molecule	Upper Manifold	J'	Sym'	#'	Lower Manifold	J"	Sym"	#"	Position	Intensity	Eupper	Elower	Spol	A	Width	Branch	Label
Molc	Ground	19	A	15	Ground	18	A	5	201406.462635641	9.27892099122161E-10	875366.090297121	673959.62766148	0.000149220103819904	1.09155167643814E-9	0	vR2,16(18)	Molc v=0 19  7 12 - v=0 18  2 16
Molc	Ground	19	A	4	Ground	18	A	6	47601.2277689333	1.81141253622924E-6	726275.392641721	678674.164872787	0.764544430763984	7.38335839907543E-8	0	pR3,16(18)	Molc v=0 19  2 18 - v=0 18  3 16
Molc	Ground	19	A	8	Ground	18	A	6	95959.1208812012	1.02741689997567E-5	774633.285753989	678674.164872787	2.56252569875009	2.02732683370773E-6	0	rR3,16(18)	Molc v=0 19  4 16 - v=0 18  3 16
Molc	Ground	19	A	12	Ground	18	A	6	156859.78671389	5.21706532034684E-8	835533.951586678	678674.164872787	0.00975411978450048	3.37069690751813E-8	0	tR3,16(18)	Molc v=0 19  6 14 - v=0 18  3 16
Molc	Ground	19	A	1	Ground	18	A	7	11442.9322416462	3.205144053165E-9	698699.328884651	687256.396643005	0.00524555996200628	7.037211314312E-12	0	nR3,15(18)	Molc v=0 19  0 19 - v=0 18  3 15
Molc	Ground	19	A	5	Ground	18	A	7	59629.4504248238	4.18723257834076E-6	746885.847067829	687256.396643005	1.58010533028234	2.99961292119984E-7	0	pR3,15(18)	Molc v=0 19  2 17 - v=0 18  3 15
Molc	Ground	19	A	9	Ground	18	A	7	90049.7426626836	1.15249888170399E-5	777306.139305688	687256.396643005	3.21348167281318	2.10097078366696E-6	0	rR3,15(18)	Molc v=0 19  4 15 - v=0 18  3 15
Molc	Ground	19	A	13	Ground	18	A	7	148294.899861	7.10343176753993E-8	835551.296504005	687256.396643005	0.0146387970821276	4.27445543543702E-8	0	tR3,15(18)	Molc v=0 19  6 13 - v=0 18  3 15
Molc	Ground	19	A	6	Ground	18	A	8	48664.1181119155	1.98412242272761E-6	750687.276345524	702023.158233608	0.991290663130165	1.02287919600501E-7	0	pR4,15(18)	Molc v=0 19  3 17 - v=0 18  4 15
Molc	Ground	19	A	10	Ground	18	A	8	100094.594525352	9.65750593559665E-6	802117.75275896	702023.158233608	2.82374708231493	2.53544635736853E-6	0	rR4,15(18)	Molc v=0 19  5 15 - v=0 18  4 15
Molc	Ground	19	A	14	Ground	18	A	8	173342.258118535	2.36778707286767E-8	875365.416352143	702023.158233608	0.00508540045162832	2.37156626612924E-8	0	tR4,15(18)	Molc v=0 19  7 13 - v=0 18  4 15
Molc	Ground	19	A	3	Ground	18	A	9	21998.8785558087	4.0165070902446E-8	725878.553040962	703879.674485153	0.0407006930634092	3.87971825910922E-10	0	nR4,14(18)	Molc v=0 19  1 18 - v=0 18  4 14
Molc	Ground	19	A	7	Ground	18	A	9	57351.6874722904	3.24248846819718E-6	761231.361957444	703879.674485153	1.44095093174305	2.43379812410155E-7	0	pR4,14(18)	Molc v=0 19  3 16 - v=0 18  4 14
Molc	Ground	19	A	11	Ground	18	A	9	98527.7281420797	9.63178827638752E-6	802407.402627233	703879.674485153	2.88804632829217	2.47329728028485E-6	0	rR4,14(18)	Molc v=0 19  5 14 - v=0 18  4 14
Molc	Ground	19	A	15	Ground	18	A	9	171486.415811968	2.39244719189967E-8	875366.090297121	703879.674485153	0.00524135759884572	2.36662647578672E-8	0	tR4,14(18)	Molc v=0 19  7 12 - v=0 18  4 14
Molc	Ground	19	A	8	Ground	18	A	10	45170.716659901	1.43444591398784E-6	774633.285753989	729462.569094088	0.949071161192746	7.83188816514981E-8	0	pR5,14(18)	Molc v=0 19  4 16 - v=0 18  5 14
Molc	Ground	19	A	12	Ground	18	A	10	106071.38249259	8.42553462991215E-6	835533.951586678	729462.569094088	2.95570003161842	3.15828851997862E-6	0	rR5,14(18)	Molc v=0 19  6 14 - v=0 18  5 14
Molc	Ground	19	A	16	Ground	18	A	10	192092.933875142	1.0223633920618E-8	921555.50296923	729462.569094088	0.00261339192032476	1.65857635846429E-8	0	tR5,14(18)	Molc v=0 19  8 12 - v=0 18  5 14
Molc	Ground	19	A	5	Ground	18	A	11	17250.1465011538	2.07500518412468E-8	746885.847067829	729635.700566675	0.0323459048565096	1.48660101720491E-10	0	nR5,13(18)	Molc v=0 19  2 17 - v=0 18  5 13
Molc	Ground	19	A	9	Ground	18	A	11	47670.4387390136	1.56117476460336E-6	777306.139305688	729635.700566675	0.989348009886331	9.59606738700256E-8	0	pR5,13(18)	Molc v=0 19  4 15 - v=0 18  5 13
Molc	Ground	19	A	13	Ground	18	A	11	105915.59593733	8.4150384521613E-6	835551.296504005	729635.700566675	2.958870320933	3.14776593810581E-6	0	rR5,13(18)	Molc v=0 19  6 13 - v=0 18  5 13
Molc	Ground	19	A	17	Ground	18	A	11	191919.8206176	1.02189145931519E-8	921555.521184274	729635.700566675	0.00261679937840046	1.65625297966853E-8	0	tR5,13(18)	Molc v=0 19  8 11 - v=0 18  5 13
Molc	Ground	19	A	10	Ground	18	A	12	39132.2343885908	8.31826714887376E-7	802117.75275896	762985.518370369	0.811936523129152	4.35635008781905E-8	0	pR6,13(18)	Molc v=0 19  5 15 - v=0 18  6 13
Molc	Ground	19	A	14	Ground	18	A	12	112379.897981774	7.02117915188275E-6	875365.416352143	762985.518370369	3.10610811016234	3.94710996295027E-6	0	rR6,13(18)	Molc v=0 19  7 13 - v=0 18  6 13
Molc	Ground	19	A	18	Ground	18	A	12	211051.829843555	4.48000295236819E-9	974037.348213925	762985.518370369	0.00144176602427332	1.21355345268593E-8	0	tR6,13(18)	Molc v=0 19  9 11 - v=0 18  6 13
Molc	Ground	19	A	11	Ground	18	A	13	39412.7545668617	8.38545483804523E-7	802407.402627233	762994.648060371	0.813592954592215	4.45978891009832E-8	0	pR6,12(18)	Molc v=0 19  5 14 - v=0 18  6 12
Molc	Ground	19	A	15	Ground	18	A	13	112371.44223675	7.02060778030899E-6	875366.090297121	762994.648060371	3.10622636628815	3.94636929959742E-6	0	rR6,12(18)	Molc v=0 19  7 12 - v=0 18  6 12
Molc	Ground	19	A	19	Ground	18	A	13	211042.700509834	4.47979743314996E-9	974037.348570205	762994.648060371	0.0014418290473829	1.21344901828425E-8	0	tR6,12(18)	Molc v=0 19  9 10 - v=0 18  6 12
Molc	Ground	19	A	12	Ground	18	A	14	32631.4585116036	4.351818657632E-7	835533.951586678	802902.493075074	0.683864754468909	2.12753364033926E-8	0	pR7,12(18)	Molc v=0 19  6 14 - v=0 18  7 12
Molc	Ground	19	A	16	Ground	18	A	14	118653.009894156	5.57717025472952E-6	921555.50296923	802902.493075074	3.28500084869277	4.91324614657019E-6	0	rR7,12(18)	Molc v=0 19  8 12 - v=0 18  7 12
Molc	Ground	19	A	20	Ground	18	A	14	229871.689582818	1.95678717987023E-9	1032774.18265789	802902.493075074	0.000839988159715076	9.13537513183484E-9	0	tR7,12(18)	Molc v=0 19 10 10 - v=0 18  7 12
Molc	Ground	19	A	13	Ground	18	A	15	32648.4901586697	4.35413662776375E-7	835551.296504005	802902.806345335	0.683918344152186	2.13103369198967E-8	0	pR7,11(18)	Molc v=0 19  6 13 - v=0 18  7 11
Molc	Ground	19	A	17	Ground	18	A	15	118652.714838939	5.57715333476328E-6	921555.521184274	802902.806345335	3.2850040107045	4.91321422251807E-6	0	rR7,11(18)	Molc v=0 19  8 11 - v=0 18  7 11
Molc	Ground	19	A	21	Ground	18	A	15	229871.376317727	1.95678343801281E-9	1032774.18266306	802902.806345335	0.000839989056275973	9.13534753389837E-9	0	tR7,11(18)	Molc v=0 19 10  9 - v=0 18  7 11
Molc	Ground	19	A	14	Ground	18	A	16	26216.952747306	2.07148875916409E-7	875365.416352143	849148.463604837	0.572243885703651	9.23261131431121E-9	0	pR8,11(18)	Molc v=0 19  7 13 - v=0 18  8 11
Molc	Ground	19	A	18	Ground	18	A	16	124888.884609087	4.21323709773482E-6	974037.348213925	849148.463604837	3.4853157655646	6.0786935437592E-6	0	rR8,11(18)	Molc v=0 19  9 11 - v=0 18  8 11
Molc	Ground	19	A	22	Ground	18	A	16	248597.16262545	8.36516747727767E-10	1097745.62623029	849148.463604837	0.000506498048862412	6.96727634989302E-9	0	tR8,11(18)	Molc v=0 19 11  9 - v=0 18  8 11
Molc	Ground	19	A	15	Ground	18	A	17	26217.6192375541	2.07154052107233E-7	875366.090297121	849148.471059567	0.572245143358074	9.23333576219094E-9	0	pR8,10(18)	Molc v=0 19  7 12 - v=0 18  8 10
Molc	Ground	19	A	19	Ground	18	A	17	124888.877510638	4.21323678155226E-6	974037.348570205	849148.471059567	3.48531582719196	6.07869261473814E-6	0	rR8,10(18)	Molc v=0 19  9 10 - v=0 18  8 10
Molc	Ground	19	A	23	Ground	18	A	17	248597.155170777	8.36516705967784E-10	1097745.62623034	849148.471059567	0.000506498058569678	6.9672758566418E-9	0	tR8,10(18)	Molc v=0 19 11  8 - v=0 18  8 10
Molc	Ground	19	A	16	Ground	18	A	18	19887.448931674	8.75555024643991E-8	921555.50296923	901668.054037556	0.473556779576237	3.3350784054795E-9	0	pR9,10(18)	Molc v=0 19  8 12 - v=0 18  9 10
Molc	Ground	19	A	20	Ground	18	A	18	131106.128620335	3.02362043249945E-6	1032774.18265789	901668.054037556	3.70241246868342	7.47051492612616E-6	0	rR9,10(18)	Molc v=0 19 10 10 - v=0 18  9 10
Molc	Ground	19	A	24	Ground	18	A	18	267271.592631705	3.4496761070662E-10	1168939.64666926	901668.054037556	0.00031107831125009	5.31771300414469E-9	0	tR9,10(18)	Molc v=0 19 12  8 - v=0 18  9 10
Molc	Ground	19	A	17	Ground	18	A	19	19887.4670190822	8.75555798079535E-8	921555.521184274	901668.054165192	0.473556801037606	3.33508765627976E-9	0	pR9,9(18)	Molc v=0 19  8 11 - v=0 18  9  9
Molc	Ground	19	A	21	Ground	18	A	19	131106.12849787	3.0236204285442E-6	1032774.18266306	901668.054165192	3.70241246957642	7.47051490699353E-6	0	rR9,9(18)	Molc v=0 19 10  9 - v=0 18  9  9
Molc	Ground	19	A	25	Ground	18	A	19	267271.59250407	3.44967610396092E-10	1168939.64666926	901668.054165192	0.000311078311330109	5.31771299789417E-9	0	tR9,9(18)	Molc v=0 19 12  7 - v=0 18  9  9
Molc	Ground	19	A	18	Ground	18	A	20	13605.7399716272	3.12504378972108E-8	974037.348213925	960431.608242298	0.385716067494117	8.69823201358663E-10	0	pR10,9(18)	Molc v=0 19  9 11 - v=0 18 10  9
Molc	Ground	19	A	22	Ground	18	A	20	137314.017987989	2.06015500512374E-6	1097745.62623029	960431.608242298	3.9335824773631	9.11863105525605E-6	0	rR10,9(18)	Molc v=0 19 11  9 - v=0 18 10  9
Molc	Ground	19	A	26	Ground	18	A	20	285917.140893139	1.35458264608284E-10	1246348.74913544	960431.608242298	0.000191893605582005	4.01585328232606E-9	0	tR10,9(18)	Molc v=0 19 13  7 - v=0 18 10  9
Molc	Ground	19	A	19	Ground	18	A	21	13605.7403262991	3.12504386898182E-8	974037.348570205	960431.608243906	0.385716067764451	8.6982326999145E-10	0	pR10,8(18)	Molc v=0 19  9 10 - v=0 18 10  8
Molc	Ground	19	A	23	Ground	18	A	21	137314.017986438	2.06015500508956E-6	1097745.62623034	960431.608243906	3.93358247737285	9.11863105496969E-6	0	rR10,8(18)	Molc v=0 19 11  8 - v=0 18 10  8
Molc	Ground	19	A	27	Ground	18	A	21	285917.140891532	1.35458264606684E-10	1246348.74913544	960431.608243906	0.000191893605582485	4.01585328226838E-9	0	tR10,8(18)	Molc v=0 19 13  6 - v=0 18 10  8
Molc	Ground	19	A	20	Ground	18	A	22	7351.49380747892	8.20824073157378E-9	1032774.18265789	1025422.68885041	0.307654682549986	1.09442769429097E-10	0	pR11,8(18)	Molc v=0 19 10 10 - v=0 18 11  8
Molc	Ground	19	A	24	Ground	18	A	22	143516.957818849	1.33234655957794E-6	1168939.64666926	1025422.68885041	4.17716938696126	1.10557574892778E-5	0	rR11,8(18)	Molc v=0 19 12  8 - v=0 18 11  8
Molc	Ground	19	A	21	Ground	18	A	23	7351.49381263438	8.20824073722932E-9	1032774.18266306	1025422.68885043	0.307654682552524	1.09442769660249E-10	0	pR11,7(18)	Molc v=0 19 10  9 - v=0 18 11  7
Molc	Ground	19	A	25	Ground	18	A	23	143516.957818834	1.33234655957774E-6	1168939.64666926	1025422.68885043	4.17716938696134	1.10557574892747E-5	0	rR11,7(18)	Molc v=0 19 12  7 - v=0 18 11  7
Molc	Ground	19	A	22	Ground	18	A	24	1114.04958811169	5.59974915863464E-10	1097745.62623029	1096631.57664218	0.238806639116477	2.95635594088913E-13	0	pR12,7(18)	Molc v=0 19 11  9 - v=0 18 12  7
Molc	Ground	19	A	26	Ground	18	A	24	149717.172493262	8.17780994126061E-7	1246348.74913544	1096631.57664218	4.43210974979042	1.33174818424688E-5	0	rR12,7(18)	Molc v=0 19 13  7 - v=0 18 12  7
Molc	Ground	19	A	23	Ground	18	A	25	1114.04958816851	5.59974915891948E-10	1097745.62623034	1096631.57664218	0.238806639116494	2.95635594134161E-13	0	pR12,6(18)	Molc v=0 19 11  8 - v=0 18 12  6
Molc	Ground	19	A	27	Ground	18	A	25	149717.172493262	8.17780994126058E-7	1246348.74913544	1096631.57664218	4.43210974979042	1.33174818424688E-5	0	rR12,6(18)	Molc v=0 19 13  6 - v=0 18 12  6
Molc	Ground	19	A	28	Ground	18	A	26	155915.847809656	4.76386461067801E-7	1329968.05952686	1174052.21171721	4.69769241966959	1.59423418458953E-5	0	rR13,6(18)	Molc v=0 19 14  6 - v=0 18 13  6
Molc	Ground	19	A	29	Ground	18	A	27	155915.847809655	4.76386461067799E-7	1329968.05952686	1174052.21171721	4.6976924196696	1.59423418458951E-5	0	rR13,5(18)	Molc v=0 19 14  5 - v=0 18 13  5
Molc	Ground	19	A	30	Ground	18	A	28	162113.64280238	2.63395507734442E-7	1419794.2936395	1257680.65083712	4.97342535404419	1.89719100063758E-5	0	rR14,5(18)	Molc v=0 19 15  5 - v=0 18 14  5
Molc	Ground	19	A	31	Ground	18	A	29	162113.64280238	2.63395507734441E-7	1419794.2936395	1257680.65083712	4.97342535404419	1.89719100063758E-5	0	rR14,4(18)	Molc v=0 19 15  4 - v=0 18 14  4
Molc	Ground	19	A	32	Ground	18	A	30	168310.935562776	1.38235948914573E-7	1515825.17159263	1347514.23602985	5.25895813880025	2.2450885424391E-5	0	rR15,4(18)	Molc v=0 19 16  4 - v=0 18 15  4
Molc	Ground	19	A	33	Ground	18	A	31	168310.935562776	1.38235948914573E-7	1515825.17159263	1347514.23602985	5.25895813880025	2.2450885424391E-5	0	rR15,3(18)	Molc v=0 19 16  3 - v=0 18 15  3
Molc	Ground	19	A	34	Ground	18	A	32	174507.948184411	6.88717698655874E-8	1618059.06987429	1443551.12168988	5.55403497012805	2.64271910359232E-5	0	rR16,2(18)	Molc v=0 19 17  2 - v=0 18 16  2
Molc	Ground	19	A	35	Ground	18	A	33	174507.948184411	6.88717698655874E-8	1618059.06987429	1443551.12168988	5.55403497012805	2.64271910359232E-5	0	rR16,3(18)	Molc v=0 19 17  3 - v=0 18 16  3
Molc	Ground	19	A	37	Ground	18	A	34	180704.813266059	3.25773707218715E-8	1726494.80660173	1545789.99333567	5.85846506231682	3.09520746162496E-5	0	rR17,2(18)	Molc v=0 19 18  2 - v=0 18 17  2
Molc	Ground	19	A	36	Ground	18	A	35	180704.813266058	3.25773707218714E-8	1726494.80660173	1545789.99333567	5.85846506231682	3.09520746162489E-5	0	rR17,1(18)	Molc v=0 19 18  1 - v=0 18 17  1
Molc	Ground	19	A	38	Ground	18	A	36	186901.610685932	1.46316396913073E-8	1841131.50462747	1654229.89394154	6.17210342708667	3.60802123360515E-5	0	rR18,0(18)	Molc v=0 19 19  0 - v=0 18 18  0
Molc	Ground	19	A	39	Ground	18	A	37	186901.610685933	1.46316396913072E-8	1841131.50462747	1654229.89394154	6.17210342708667	3.60802123360518E-5	0	rR18,1(18)	Molc v=0 19 19  1 - v=0 18 18  1
Molc	Ground	18	A	11	Ground	19	A	1	30936.3716820237	2.19139170680089E-10	729635.700566675	698699.328884651	0.000156814119748644	4.38180388116936E-12	0	vP0,19(19)	Molc v=0 18  5 13 - v=0 19  0 19
Molc	Ground	18	A	8	Ground	19	A	2	3310.19541113987	3.45436658613067E-10	702023.158233608	698712.962822469	0.00207399378453784	7.09950366779611E-14	0	tP1,19(19)	Molc v=0 18  4 15 - v=0 19  1 19
Molc	Ground	18	A	13	Ground	19	A	3	37116.0950194093	3.08519702899953E-10	762994.648060371	725878.553040962	0.000234162781939457	1.12996331261779E-11	0	vP1,18(19)	Molc v=0 18  6 12 - v=0 19  1 18
Molc	Ground	18	A	10	Ground	19	A	4	3187.17645236698	6.36793828887762E-10	729462.569094088	726275.392641721	0.00494788097597666	1.51180998236319E-13	0	tP2,18(19)	Molc v=0 18  5 14 - v=0 19  2 18
Molc	Ground	18	A	12	Ground	19	A	6	12298.2420248453	1.41996212990449E-9	762985.518370369	750687.276345524	0.00360349686592239	6.32576269602805E-12	0	tP3,17(19)	Molc v=0 18  6 13 - v=0 19  3 17
Molc	Ground	18	A	13	Ground	19	A	7	1763.28610292764	3.35758057080098E-10	762994.648060371	761231.361957444	0.00620148212298073	3.20865845145438E-14	0	tP3,16(19)	Molc v=0 18  6 12 - v=0 19  3 16
Molc	Ground	18	A	14	Ground	19	A	8	28269.2073210853	1.09062329256064E-9	802902.493075074	774633.285753989	0.00155176412718576	3.30846268701998E-11	0	tP4,16(19)	Molc v=0 18  7 12 - v=0 19  4 16
Molc	Ground	18	A	15	Ground	19	A	9	25596.6670396469	1.02579469881604E-9	802902.806345335	777306.139305688	0.00162986327909535	2.57965170606457E-11	0	tP4,15(19)	Molc v=0 18  7 11 - v=0 19  4 15
Molc	Ground	18	A	16	Ground	19	A	10	47030.7108458772	5.50010635673194E-10	849148.463604837	802117.75275896	0.000629337814933427	6.1785717906896E-11	0	tP5,15(19)	Molc v=0 18  8 11 - v=0 19  5 15
Molc	Ground	18	A	17	Ground	19	A	11	46741.0684323341	5.47195230072805E-10	849148.471059567	802407.402627233	0.000630772032546418	6.07894166973846E-11	0	tP5,14(19)	Molc v=0 18  8 10 - v=0 19  5 14
Molc	Ground	18	A	18	Ground	19	A	12	66134.1024508785	2.36790656553646E-10	901668.054037556	835533.951586678	0.00027014782730471	7.37458373161934E-11	0	tP6,14(19)	Molc v=0 18  9 10 - v=0 19  6 14
Molc	Ground	18	A	19	Ground	19	A	13	66116.7576611872	2.36730680840968E-10	901668.054165192	835551.296504005	0.000270170639394651	7.36940516643329E-11	0	tP6,13(19)	Molc v=0 18  9  9 - v=0 19  6 13
Molc	Ground	18	A	26	Ground	19	A	24	5112.56504794816	1.06235318720686E-9	1174052.21171721	1168939.64666926	0.178859907713229	2.25574073757356E-11	0	rP12,8(19)	Molc v=0 18 13  6 - v=0 19 12  8
Molc	Ground	18	A	27	Ground	19	A	25	5112.56504794769	1.06235318720676E-9	1174052.21171721	1168939.64666926	0.178859907713228	2.25574073757293E-11	0	rP12,7(19)	Molc v=0 18 13  5 - v=0 19 12  7
Molc	Ground	18	A	28	Ground	19	A	26	11331.9017016795	8.82693777929012E-10	1257680.65083712	1246348.74913544	0.127637578577417	1.75285742581189E-10	0	rP13,7(19)	Molc v=0 18 14  5 - v=0 19 13  7
Molc	Ground	18	A	29	Ground	19	A	27	11331.9017016795	8.82693777929015E-10	1257680.65083712	1246348.74913544	0.127637578577418	1.7528574258119E-10	0	rP13,6(19)	Molc v=0 18 14  4 - v=0 19 13  6
Molc	Ground	18	A	30	Ground	19	A	28	17546.1765029896	4.55259504104081E-10	1347514.23602985	1329968.05952686	0.0850376289177605	4.33529109955746E-10	0	rP14,6(19)	Molc v=0 18 15  4 - v=0 19 14  6
Molc	Ground	18	A	31	Ground	19	A	29	17546.1765029896	4.55259504104082E-10	1347514.23602985	1329968.05952686	0.0850376289177607	4.33529109955747E-10	0	rP14,5(19)	Molc v=0 18 15  3 - v=0 19 14  5
Molc	Ground	18	A	33	Ground	19	A	30	23756.8280503817	1.75914746584308E-10	1443551.12168988	1419794.2936395	0.0510009155905881	6.45361385416702E-10	0	rP15,5(19)	Molc v=0 18 16  3 - v=0 19 15  5
Molc	Ground	18	A	32	Ground	19	A	31	23756.8280503813	1.75914746584304E-10	1443551.12168988	1419794.2936395	0.051000915590588	6.45361385416662E-10	0	rP15,4(19)	Molc v=0 18 16  2 - v=0 19 15  4
Molc	Ground	19	A	2	Ground	19	A	1	13.633937817649	8.00883099972903E-9	698712.962822469	698699.328884651	11.5207298268654	2.61421123251794E-17	0	rQ0,19(19)	Molc v=0 19  1 19 - v=0 19  0 19
Molc	Ground	19	A	6	Ground	19	A	1	51987.9474608731	1.49166526995571E-7	750687.276345524	698699.328884651	0.0687781766973836	8.65277538573674E-9	0	tQ0,19(19)	Molc v=0 19  3 17 - v=0 19  0 19
Molc	Ground	19	A	10	Ground	19	A	1	103418.423874309	1.91433924965217E-9	802117.75275896	698699.328884651	0.000533635377550358	5.28487981401656E-10	0	vQ0,19(19)	Molc v=0 19  5 15 - v=0 19  0 19
Molc	Ground	19	A	5	Ground	19	A	2	48172.8842453599	1.5244002011812E-7	746885.847067829	698712.962822469	0.0747894746573966	7.48592012235963E-9	0	rQ1,19(19)	Molc v=0 19  2 17 - v=0 19  1 19
Molc	Ground	19	A	9	Ground	19	A	2	78593.1764832197	1.15524622139194E-8	777306.139305688	698712.962822469	0.00388352824791294	1.68802063668451E-9	0	tQ1,19(19)	Molc v=0 19  4 15 - v=0 19  1 19
Molc	Ground	19	A	13	Ground	19	A	2	136838.333681536	1.32326612747534E-10	835551.296504005	698712.962822469	3.12035575455308E-5	7.15853577561805E-11	0	vQ1,19(19)	Molc v=0 19  6 13 - v=0 19  1 19
Molc	Ground	19	A	4	Ground	19	A	3	396.839600758743	1.37964306760377E-7	726275.392641721	725878.553040962	8.48720575709707	4.74904736030616E-13	0	rQ1,18(19)	Molc v=0 19  2 18 - v=0 19  1 18
Molc	Ground	19	A	8	Ground	19	A	3	48754.7327130267	2.86198119281894E-7	774633.285753989	725878.553040962	0.172785647013959	1.79289460630893E-8	0	tQ1,18(19)	Molc v=0 19  4 16 - v=0 19  1 18
Molc	Ground	19	A	12	Ground	19	A	3	109655.398545716	2.6044791467313E-9	835533.951586678	725878.553040962	0.000869446110546416	1.0264303372937E-9	0	vQ1,18(19)	Molc v=0 19  6 14 - v=0 19  1 18
Molc	Ground	19	A	7	Ground	19	A	4	34955.9693157229	4.74193902693876E-7	761231.361957444	726275.392641721	0.380223072610507	1.45411673614244E-8	0	rQ2,18(19)	Molc v=0 19  3 16 - v=0 19  2 18
Molc	Ground	19	A	11	Ground	19	A	4	76132.0099855122	3.60522563961478E-8	802407.402627233	726275.392641721	0.0154600815832142	6.10816030847934E-9	0	tQ2,18(19)	Molc v=0 19  5 14 - v=0 19  2 18
Molc	Ground	19	A	15	Ground	19	A	4	149090.6976554	1.31539908340178E-10	875366.090297121	726275.392641721	3.69342572071719E-5	1.09591726227966E-10	0	vQ2,18(19)	Molc v=0 19  7 12 - v=0 19  2 18
Molc	Ground	19	A	6	Ground	19	A	5	3801.42927769548	6.64296176343947E-7	750687.276345524	746885.847067829	5.11564073282982	2.51615586308823E-10	0	rQ2,17(19)	Molc v=0 19  3 17 - v=0 19  2 17
Molc	Ground	19	A	10	Ground	19	A	5	55231.9056911316	1.68307013675615E-7	802117.75275896	746885.847067829	0.108697072235334	1.63977661434625E-8	0	tQ2,17(19)	Molc v=0 19  5 15 - v=0 19  2 17
Molc	Ground	19	A	14	Ground	19	A	5	128479.569284315	6.91506695288875E-10	875365.416352143	746885.847067829	0.000248354830433352	4.71597598484186E-10	0	vQ2,17(19)	Molc v=0 19  7 13 - v=0 19  2 17
Molc	Ground	19	A	9	Ground	19	A	6	26618.8629601643	1.17842151866274E-6	777306.139305688	750687.276345524	1.46093263596563	2.46714940216663E-8	0	rQ3,17(19)	Molc v=0 19  4 15 - v=0 19  3 17
Molc	Ground	19	A	13	Ground	19	A	6	84864.0201584809	2.75815377388005E-8	835551.296504005	750687.276345524	0.0133074223995897	7.28218157504987E-9	0	tQ3,17(19)	Molc v=0 19  6 13 - v=0 19  3 17
Molc	Ground	19	A	8	Ground	19	A	7	13401.923796545	1.14898213144646E-6	774633.285753989	761231.361957444	2.92380792728847	6.30154481809992E-9	0	rQ3,16(19)	Molc v=0 19  4 16 - v=0 19  3 16
Molc	Ground	19	A	12	Ground	19	A	7	74302.5896292339	3.97805280587233E-8	835533.951586678	761231.361957444	0.0229658614813138	8.43512163194983E-9	0	tQ3,16(19)	Molc v=0 19  6 14 - v=0 19  3 16
Molc	Ground	19	A	11	Ground	19	A	8	27774.1168732443	1.65115223662187E-6	802407.402627233	774633.285753989	2.38662178565946	4.57826718464441E-8	0	rQ4,16(19)	Molc v=0 19  5 14 - v=0 19  4 16
Molc	Ground	19	A	15	Ground	19	A	8	100732.804543133	1.25023315379498E-8	875366.090297121	774633.285753989	0.00650709081524293	5.95520069236174E-9	0	tQ4,16(19)	Molc v=0 19  7 12 - v=0 19  4 16
Molc	Ground	19	A	10	Ground	19	A	9	24811.6134532718	1.54729388279237E-6	802117.75275896	777306.139305688	2.52856526809964	3.45808724062163E-8	0	rQ4,15(19)	Molc v=0 19  5 15 - v=0 19  4 15
Molc	Ground	19	A	14	Ground	19	A	9	98059.277046455	1.26302281959541E-8	875365.416352143	777306.139305688	0.00683501611508694	5.77035272970881E-9	0	tQ4,15(19)	Molc v=0 19  7 13 - v=0 19  4 15
